File,BJD,Flux_Star_1,Flux_err_Star_1,Minst_Star_1,Minst_err_Star_1,Star_1_x,Star_1_y,Flux_Star_2,Flux_err_Star_2,Minst_Star_2,Minst_err_Star_2,Star_2_x,Star_2_y,Flux_Star_3,Flux_err_Star_3,Minst_Star_3,Minst_err_Star_3,Star_3_x,Star_3_y,Flux_Star_4,Flux_err_Star_4,Minst_Star_4,Minst_err_Star_4,Star_4_x,Star_4_y,Flux_Star_5,Flux_err_Star_5,Minst_Star_5,Minst_err_Star_5,Star_5_x,Star_5_y,Flux_Star_6,Flux_err_Star_6,Minst_Star_6,Minst_err_Star_6,Star_6_x,Star_6_y,Flux_Star_7,Flux_err_Star_7,Minst_Star_7,Minst_err_Star_7,Star_7_x,Star_7_y
WASP36B.2025-02-17.0174_reduced.fits,2460724.654275402,269587.5005133931,534.0104575613246,-8.13652123277657,0.0021506727366426273,497,399,52543.1490275683,261.2646374990192,-6.3610620960170285,0.005398695761589407,636,436,493698.0208128479,713.601283873745,-8.793425317807934,0.001569345464233317,492,609,159833.11035379968,418.8971075907881,-7.56893872964354,0.0028455415450092184,501,272,89528.047545387,324.10119577876173,-6.939669635789248,0.003930482255675367,493,233,297199.54155250493,559.0759669294462,-8.242392190272493,0.0020424291886002818,379,331,44899.343647833455,244.50045547748357,-6.190371833365342,0.005912402610468148,400,354
WASP36B.2025-02-17.0175_reduced.fits,2460724.65604236,267531.92647117993,534.0322615614843,-8.128210894542642,0.0021672858583053193,497,399,50895.46336274704,262.02824501483434,-6.326469533923095,0.00558976249521828,636,436,489377.41553142,712.0496518514286,-8.78388165999421,0.0015797584074471484,492,609,157697.71085385839,418.63552885187516,-7.554335325208209,0.0028822723412501986,501,272,88597.10145422132,326.04952986738743,-6.928320636676933,0.003995658698883118,493,233,292283.9791754445,556.5747373987126,-8.224284380436371,0.002067487054036586,379,331,44553.48597506459,247.6294328046233,-6.1819760773057055,0.006034550039702255,400,354
WASP36B.2025-02-17.0176_reduced.fits,2460724.657805996,274727.3123614267,545.3086901174215,-8.15702644610894,0.002155087466697923,497,399,52888.38090428003,275.2448765305571,-6.36817253228773,0.005650453322900322,636,436,499807.6579412804,722.8129396864696,-8.8067791173719,0.001570172376145253,492,609,161208.2998854975,428.8558411725055,-7.578240347114095,0.002888339581235665,501,272,90256.01425682093,336.146889558903,-6.9484622298167675,0.0040436845246947265,493,233,299388.7624334923,567.2732326044007,-8.250360590000989,0.00205722179290413,379,331,42727.16964230674,250.66723587946203,-6.1365321648250335,0.006369682233093609,400,354
WASP36B.2025-02-17.0177_reduced.fits,2460724.659586136,273255.50897136,542.0574125064165,-8.151194168135142,0.0021537767345704735,497,399,52250.689171309656,269.6270069658761,-6.355001909955989,0.0056026783165219335,636,436,494996.73971652775,717.9846018863168,-8.796277698544293,0.0015748424467871248,492,609,160516.6590411812,425.2305717901416,-7.573572131973324,0.002876263622233189,501,272,89363.80484004141,331.03757763793834,-6.9376759809716795,0.004021980530263792,493,233,297633.22988684924,563.82863371711,-8.243975395610942,0.0020567903696059203,379,331,43398.76205121277,248.00587086159277,-6.153465205981066,0.00620453073452301,400,354
WASP36B.2025-02-17.0178_reduced.fits,2460724.6613715775,274265.38486758294,541.7611965342106,-8.155199348863649,0.002144673655023102,497,399,51789.07737973706,266.03941799124607,-6.34536728773242,0.005577404399154092,636,436,496363.2608457638,717.9493159796797,-8.799270924826244,0.0015704296168339692,492,609,160919.54949504547,424.3327781983659,-7.576293872522576,0.0028630049089824953,501,272,89626.75598790166,329.482621051255,-6.940866046250864,0.0039913439527169674,493,233,298415.26263509307,563.3061733566432,-8.246824431439189,0.002049499416941496,379,331,43859.10851641857,246.92076832128998,-6.1649213521820165,0.006112545989683294,400,354
WASP36B.2025-02-17.0179_reduced.fits,2460724.6631465447,276116.76318268926,544.6471313595861,-8.162503786531806,0.002141641465438679,497,399,52655.82124542082,270.39165268249155,-6.3633878289144565,0.0055753381076987215,636,436,499827.01659872674,721.2843944988506,-8.806821169525158,0.001566791219817473,492,609,161374.81853377857,426.0470261501237,-7.5793612696357116,0.002866461356385029,501,272,89966.86359335882,331.9954040883198,-6.944978303502084,0.004006579929931028,493,233,298767.9658878647,564.7246519002326,-8.248106928057666,0.0020522347449982046,379,331,44214.55836924234,250.17091595853546,-6.173685081072897,0.006143216869098849,400,354
WASP36B.2025-02-17.0180_reduced.fits,2460724.664927368,272781.61334634636,540.0512374407899,-8.149309586499543,0.0021495333711125594,497,399,51567.88258557599,265.3559736366364,-6.340720100681766,0.005586938483425842,636,436,493744.6228099712,715.9877577054037,-8.793527799660131,0.0015744451580661325,492,609,159277.40985212996,421.54984494389913,-7.565157313956242,0.002873552057323629,501,272,89000.32099080666,327.68144640923003,-6.933250784823772,0.0039974643465697365,493,233,296311.2482076565,561.1069769579184,-8.239142197242122,0.0020559940377243356,379,331,44512.757266486115,248.9992615158954,-6.180983094219194,0.006073483868171681,400,354
WASP36B.2025-02-17.0181_reduced.fits,2460724.666696675,270694.8673803317,535.3708180690902,-8.14097190544118,0.002147330999563767,497,399,52104.6171897325,261.033565770412,-6.351962376117045,0.005439318208250782,636,436,491482.2644469622,712.2728299640501,-8.788541478779194,0.0015734858714132793,492,609,157914.69077093812,416.54348524866657,-7.555828187894096,0.0028639282424117707,501,272,88526.85567990728,322.9440903107693,-6.927459450131232,0.0039607426274224184,493,233,295770.80877071864,558.1813903129723,-8.237160124591188,0.00204901135038929,379,331,44890.385985443754,244.78125996578748,-6.190155201498012,0.005920374047960861,400,354
WASP36B.2025-02-17.0182_reduced.fits,2460724.6684766533,264366.9604722944,530.1062415618156,-8.115289796895153,0.00217710843217203,497,399,50588.12405100265,259.4992333427708,-6.319893289496386,0.0055694437782110254,636,436,478552.8532289128,703.6370672676705,-8.75959662717307,0.0015964051489562503,492,609,153653.5105307483,412.49543884646613,-7.526128070003781,0.0029147478030681095,501,272,85750.01975173583,319.40910233160787,-6.89285742423729,0.004044244275800307,493,233,288399.6936793771,552.0719313114231,-8.209758839276892,0.002078381137678779,379,331,42867.13950407281,240.7713425463459,-6.140083113094189,0.006098241373114065,400,354
WASP36B.2025-02-17.0183_reduced.fits,2460724.670252928,276377.00441457256,542.219006119115,-8.163526615620185,0.0021300860652227692,497,399,53206.63284450534,266.33578472917014,-6.374686291566904,0.005434856307261887,636,436,501655.0756643815,720.6064072731746,-8.810784879174566,0.001559614371928737,492,609,161636.10185839477,422.8123212795976,-7.581117772646596,0.0028400997039217026,501,272,90271.88980700933,327.93613272109917,-6.948653188214516,0.0039442193234777954,493,233,300508.78363337065,563.7111168478452,-8.254414778879518,0.002036684456228921,379,331,44809.53844540773,246.78852505259957,-6.188198028722022,0.00597969195542844,400,354
WASP36B.2025-02-17.0184_reduced.fits,2460724.6720314827,271191.4697765207,539.3327800923093,-8.142961914470323,0.002159260858173839,497,399,51699.82292199183,267.110574312947,-6.343494491327108,0.005609528327454668,636,436,493260.6882873782,716.254063476053,-8.792463113851234,0.0015765760114011043,492,609,158624.7342942147,422.26473234293985,-7.560699121447046,0.0028902687209352317,501,272,88294.40427730192,328.31637948304837,-6.924604804155907,0.004037231835217129,493,233,293114.9887919327,558.801274876816,-8.227366920319621,0.0020698729119902884,379,331,43506.90138481697,248.18280149692768,-6.1561672358743635,0.006193524346864906,400,354
WASP36B.2025-02-17.0185_reduced.fits,2460724.673805998,257205.07690027653,524.6913936957463,-8.08547069425112,0.0022148724641284897,497,399,49422.165649472045,260.50936843506776,-6.294576282373602,0.005723028306665254,636,436,466201.99945303367,695.8674085482493,-8.73120718185135,0.0016206031721409735,492,609,149713.90707156665,409.3366663977435,-7.497927213003202,0.0029685394452405958,501,272,83422.11552843847,317.90412799386,-6.862974850020411,0.004137512207866889,493,233,277984.74237858603,543.6786268061738,-8.169824251484846,0.0021234675105755675,379,331,40236.38226920326,237.49053340085342,-6.071319166230912,0.006408430774801171,400,354
WASP36B.2025-02-17.0186_reduced.fits,2460724.675568361,272241.99998099887,545.7337416566222,-8.147159668791623,0.002176456540563431,497,399,51851.134139469694,277.5117942108796,-6.346667502733069,0.005810954904316796,636,436,494906.04915701767,721.4835363595372,-8.796078757748747,0.0015828070760031245,492,609,160009.2607292181,430.7207014949368,-7.570134649113264,0.0029226374624858062,501,272,89744.90304137453,339.4488653404264,-6.94229633409774,0.004106661328657926,493,233,295039.9111924522,565.9641680071398,-8.23447377398612,0.00208272767341073,379,331,41665.642168312384,252.89464027916083,-6.109217051714657,0.0065900068413967715,400,354
WASP36B.2025-02-17.0187_reduced.fits,2460724.67733761,268072.5444506572,538.3230860865332,-8.130402693694684,0.0021802936425996365,497,399,50425.55929774493,267.68216335391804,-6.316398662139849,0.0057635893417710875,636,436,486152.68378605455,712.4799582225609,-8.776703571359487,0.0015911982214773155,492,609,156915.1667451921,422.38338055419445,-7.548934158992377,0.002922578728801377,501,272,88409.44332231066,331.4495461036133,-6.92601849237458,0.004070456262725128,493,233,291461.7884234061,559.299303789906,-8.221225915924743,0.00208346866567141,379,331,42369.910789441376,248.75362801183306,-6.1274157263298665,0.00637435422839473,400,354
WASP36B.2025-02-17.0188_reduced.fits,2460724.6791115003,277656.70763822243,549.1458856485323,-8.16854227644357,0.0021473551812025518,497,399,52271.42720690189,275.34967018449635,-6.355432747698924,0.005719321661223812,636,436,501094.17957373237,724.4022109973322,-8.809570247993225,0.001569584599756685,492,609,163157.40913935538,432.3405894868472,-7.591288853145187,0.00287702429983681,501,272,90725.40938551426,338.2652723671339,-6.954094193783634,0.004048114585636764,493,233,300340.8668980758,569.0650288060039,-8.253807927287012,0.0020571776029603135,379,331,42687.81463297284,252.16963932961895,-6.13553165743494,0.006413767242830152,400,354
WASP36B.2025-02-17.0189_reduced.fits,2460724.6808867794,269632.7912362853,538.742761692275,-8.136703621230609,0.0021693671557481095,497,399,51681.1126199026,269.02791657464155,-6.343101489416348,0.0056518394111207985,636,436,488302.71071341744,713.2243739395414,-8.781494690332071,0.0015858472785677134,492,609,158653.26596015447,423.2397333400243,-7.560894394127481,0.0028964213185176417,501,272,88805.45184746604,330.84553109866283,-6.930870923186561,0.004044920259098929,493,233,292583.02874243044,559.3525399818491,-8.225394680609893,0.0020756819234937413,379,331,43660.36798414624,250.4090035822645,-6.159990331779092,0.006227114743636513,400,354
WASP36B.2025-02-17.0190_reduced.fits,2460724.682679732,268378.60792622156,537.2697854418162,-8.13164159207698,0.0021735460299323593,497,399,51173.3326756681,266.9885872978629,-6.332381105926603,0.005664653059118582,636,436,486336.60551912675,711.5948924445473,-8.77711425040555,0.0015886205748862285,492,609,156482.8525317267,419.985899181217,-7.5459387380755825,0.0029140183020148662,501,272,88322.97588487818,329.1380473298047,-6.924956085881588,0.004046026424824608,493,233,291693.42675784574,558.2610816929375,-8.222088458633067,0.00207794969821052,379,331,43032.83810816005,247.66526913140842,-6.14427182656478,0.0062486966042369025,400,354
WASP36B.2025-02-17.0191_reduced.fits,2460724.6844489807,256784.13407360204,524.7373870147885,-8.08369231852075,0.002218697744420742,497,399,48055.12282061959,257.29821442369627,-6.264121081286712,0.0058132821314850515,636,436,463464.39652740647,694.0160976732692,-8.72481279518786,0.0016258388121605455,492,609,151443.9322649197,412.2868100058357,-7.510401546423164,0.002955778482986879,501,272,84276.46092050517,320.5065747989404,-6.874037576589677,0.00412909593404107,493,233,279936.03280373925,546.1567479863593,-8.177418861304375,0.002118277339371622,379,331,41431.90716688658,241.27515666745592,-6.103109164667078,0.006322691635877979,400,354
WASP36B.2025-02-17.0192_reduced.fits,2460724.6862182645,268471.3148304926,538.2560800906533,-8.13201657673892,0.002176784189977967,497,399,50700.66099374208,267.4296779968707,-6.322305905726853,0.005726909234257312,636,436,488209.13710997906,713.8403815495365,-8.7812866104207,0.001587521182529803,492,609,157338.56037896624,422.416102967066,-7.551859782687646,0.002914939957245812,501,272,88192.48544789517,330.5379165155633,-6.923350807606852,0.0040692467298508615,493,233,293245.4922485112,560.5409717193884,-8.227850214588502,0.0020753929500484337,379,331,42720.88576973977,249.83628243852337,-6.136372474170134,0.0063495007703660445,400,354
WASP36B.2025-02-17.0193_reduced.fits,2460724.6879828027,268018.20548143634,536.1610029606368,-8.130182589966267,0.0021719771291212296,497,399,50918.59423306792,265.3761429015184,-6.326962865087378,0.005658610387168291,636,436,487692.63525473856,712.2193851761182,-8.78013734554118,0.0015855937045519972,492,609,157231.36400956823,420.36110150935025,-7.551119807408665,0.002902736803535805,501,272,87821.04930129682,327.06607523461525,-6.918768406925782,0.004043534916237037,493,233,291466.6934317159,557.4204999661137,-8.22124418761766,0.002076434912551594,379,331,43900.823805503314,249.0785922441877,-6.165953527159004,0.006160104116219363,400,354
WASP36B.2025-02-17.0194_reduced.fits,2460724.6897545056,261758.22420751498,530.1277654218575,-8.104522691627022,0.0021988952202309092,497,399,49587.297424147684,262.3018650717754,-6.298197950585874,0.005743217442322698,636,436,475734.46422729874,703.3641633846373,-8.753183389106718,0.0016052398864069767,492,609,154576.90282756233,417.05272513145235,-7.532633355683905,0.0029293460710193425,501,272,85999.00533328982,324.49028270227325,-6.896005422889434,0.004096685149516267,493,233,285489.3249743639,551.7709132534324,-8.198746536692841,0.0020984240209524613,379,331,42499.389718379876,244.99806638750576,-6.130728586672283,0.006258990365163085,400,354
WASP36B.2025-02-17.0195_reduced.fits,2460724.6915229093,258392.30539029886,527.9375904384075,-8.090470794241465,0.002218336010145249,497,399,48732.829647489314,262.4277462467363,-6.279325925376515,0.005846721959184248,636,436,466291.9727269036,697.3462823157231,-8.731416700076922,0.0016237339483583606,492,609,154377.1926495252,418.48641238564835,-7.531229699903784,0.0029432187574362956,501,272,85463.74486846365,325.3341910809728,-6.889226649624947,0.004133063797355938,493,233,280316.0601515103,547.9876640623036,-8.178891803641381,0.0021224971780485855,379,331,40725.54000461266,242.77266427662545,-6.0844389813418545,0.006472279338736046,400,354
WASP36B.2025-02-17.0196_reduced.fits,2460724.693294612,263772.2069155888,530.622017454772,-8.112844434830492,0.0021841404070930487,497,399,51133.84962555871,262.4584472954171,-6.331543077195051,0.005572837573543518,636,436,476780.9600898105,703.0673062736158,-8.755569111950077,0.0016010405043423858,492,609,154819.10745815322,415.24558468839376,-7.534333250843303,0.00291208993879524,501,272,86973.38324414239,323.1758573576525,-6.908237763251811,0.004034380585747583,493,233,287690.0209036362,552.4686161590508,-8.207083846835928,0.002085005161709876,379,331,43799.63894486608,245.85887760676238,-6.163448178569755,0.0060945224917236095,400,354
